last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,kitchen_area
3600000.0,34.2,2018-02-01T00:00:00,1,2.5,9.0,17.7,5,9.0
13200000.0,113.0,2018-09-06T00:00:00,3,2.5,12.0,64.8,8,16.0
3200000.0,34.1,2017-10-01T00:00:00,1,,25.0,14.19,2,8.43
7100000.0,58.0,2017-05-24T00:00:00,2,,12.0,35.0,6,
3590000.0,43.0,2017-03-27T00:00:00,2,,16.0,25.0,9,12.5
12990000.0,108.0,2016-01-19T00:00:00,3,2.8,5.0,78.0,4,14.0
2400000.0,31.0,2018-02-01T00:00:00,1,3.0,4.0,17.0,1,6.0
3930000.0,35.9,2019-04-18T00:00:00,1,,24.0,,21,15.9
4700000.0,40.0,2017-01-23T00:00:00,1,,17.0,18.0,14,9.0
6400000.0,32.3,2017-09-07T00:00:00,1,,14.0,15.3,11,11.0
3000000.0,30.3,2018-10-23T00:00:00,1,2.58,5.0,16.0,5,6.6
4300000.0,44.0,2017-08-23T00:00:00,2,,5.0,29.0,3,5.0
10990000.0,93.5,2018-10-03T00:00:00,4,2.7,19.0,51.2,13,10.8
4200000.0,31.6,2019-04-06T00:00:00,1,2.5,5.0,18.3,4,6.5
5200000.0,58.1,2018-04-18T00:00:00,3,2.5,9.0,39.4,9,6.3
4350000.0,53.1,2018-09-07T00:00:00,2,2.9,4.0,26.1,4,12.2
3650000.0,30.0,2019-04-19T00:00:00,1,2.6,5.0,14.0,3,7.0
5200000.0,52.2,2018-07-13T00:00:00,2,2.65,12.0,30.1,9,7.8
8250000.0,55.0,2017-10-16T00:00:00,2,4.0,5.0,36.0,5,8.0
10980000.0,99.4,2018-09-11T00:00:00,3,2.7,16.0,51.6,3,15.6
2200000.0,30.4,2017-04-06T00:00:00,1,2.56,4.0,16.5,2,5.6
5650000.0,64.0,2017-11-17T00:00:00,3,2.5,15.0,42.8,13,10.2
4000000.0,38.9,2018-01-21T00:00:00,1,,25.0,,10,
4770000.0,50.0,2017-05-24T00:00:00,2,,12.0,32.0,9,
17500000.0,160.0,2018-08-24T00:00:00,6,3.17,5.0,112.7,3,15.4
3710000.0,35.46,2015-02-09T00:00:00,1,,21.0,14.4,20,9.3
5500000.0,54.0,2016-07-04T00:00:00,3,,12.0,,5,
4368750.0,70.05,2016-02-19T00:00:00,2,,25.0,34.6,1,14.6
3690000.0,61.4,2016-05-27T00:00:00,3,2.6,9.0,42.0,7,9.0
4500000.0,46.1,2017-11-18T00:00:00,2,2.55,9.0,30.2,4,7.0
4650000.0,42.0,2018-01-19T00:00:00,2,,4.0,22.4,1,9.3
12900000.0,106.0,2017-09-11T00:00:00,4,,7.0,63.0,2,12.0
1770000.0,45.0,2018-10-29T00:00:00,2,,5.0,32.0,5,5.5
3000000.0,30.2,2018-09-25T00:00:00,1,2.65,12.0,14.6,2,8.84
5900000.0,45.0,2017-08-25T00:00:00,1,2.77,24.0,20.0,11,10.0
4500000.0,43.8,2018-03-18T00:00:00,2,2.5,9.0,27.1,3,6.6
4650000.0,40.0,2017-11-02T00:00:00,1,2.6,16.0,20.0,7,10.8
6200000.0,55.0,2016-06-18T00:00:00,2,3.0,5.0,33.0,5,8.4
1700000.0,46.0,2017-10-14T00:00:00,2,2.6,5.0,30.0,5,6.0
4250000.0,58.0,2018-04-02T00:00:00,3,2.55,9.0,39.5,7,6.5
56844500.0,177.9,2015-01-15T00:00:00,3,,6.0,87.2,5,87.2
3849000.0,42.0,2018-03-23T00:00:00,1,,27.0,18.0,12,13.0
7950000.0,62.0,2017-04-20T00:00:00,2,,16.0,31.43,11,12.66
3250000.0,37.5,2015-04-09T00:00:00,1,2.5,9.0,17.1,6,8.6
3100000.0,32.7,2018-09-02T00:00:00,1,2.5,12.0,17.9,9,6.4
7000000.0,73.9,2018-02-01T00:00:00,2,2.75,17.0,28.0,17,27.9
3800000.0,39.0,2018-10-19T00:00:00,1,2.65,12.0,20.0,5,10.3
10800000.0,65.0,2018-11-13T00:00:00,2,2.8,17.0,24.0,15,23.0
3000000.0,43.9,2016-02-13T00:00:00,2,,5.0,28.0,4,6.0
3350000.0,31.0,2018-08-15T00:00:00,1,2.5,5.0,18.0,2,6.5
6850000.0,56.5,2018-10-02T00:00:00,2,2.6,9.0,29.5,6,8.7
4500000.0,48.0,2017-09-21T00:00:00,2,,12.0,33.0,7,8.2
7099000.0,52.0,2018-11-04T00:00:00,2,,7.0,33.0,2,7.5
11990000.0,147.7,2017-06-23T00:00:00,5,,,,3,
2650000.0,34.0,2017-11-21T00:00:00,1,,17.0,16.0,1,8.0
3300000.0,26.0,2016-06-30T00:00:00,1,,16.0,20.0,9,4.0
4000000.0,35.0,2018-09-05T00:00:00,1,,23.0,15.71,10,8.35
11600000.0,86.4,2019-02-12T00:00:00,3,2.75,25.0,48.2,11,13.2
5150000.0,41.0,2017-11-17T00:00:00,1,,24.0,18.0,20,10.0
18500000.0,74.0,2018-11-18T00:00:00,3,3.65,4.0,52.0,4,9.0
4750000.0,47.0,2019-04-02T00:00:00,2,2.6,5.0,28.0,3,6.0
14000000.0,97.4,2017-09-11T00:00:00,3,2.5,5.0,59.9,4,20.8
4190000.0,40.6,2017-12-09T00:00:00,1,,16.0,20.0,8,10.0
4400000.0,53.0,2017-09-28T00:00:00,2,,27.0,31.0,19,11.0
12922000.0,87.0,2015-07-16T00:00:00,2,,9.0,44.0,7,
4600000.0,40.0,2018-10-18T00:00:00,1,2.5,17.0,20.0,12,10.0
13900000.0,76.0,2018-08-26T00:00:00,3,3.0,7.0,38.0,7,23.0
2900000.0,32.5,2016-06-26T00:00:00,1,,5.0,18.0,1,5.5
3400000.0,34.0,2016-11-29T00:00:00,1,2.55,12.0,18.0,11,6.5
3700000.0,41.7,2017-06-13T00:00:00,1,2.8,17.0,16.5,7,12.0
2700000.0,37.9,2016-11-02T00:00:00,1,2.74,3.0,17.1,1,15.0
7550000.0,42.8,2018-12-28T00:00:00,1,2.5,25.0,21.4,2,12.0
1700000.0,67.0,2018-07-27T00:00:00,3,2.55,5.0,41.5,5,8.5
5000000.0,59.4,2018-02-01T00:00:00,3,2.7,9.0,41.7,3,6.0
4250000.0,74.3,2017-04-26T00:00:00,3,,3.0,48.5,3,8.3
7600000.0,58.0,2016-04-23T00:00:00,2,,4.0,50.0,2,
2150000.0,41.0,2018-10-10T00:00:00,2,,5.0,25.5,4,6.0
1330000.0,47.0,2016-03-05T00:00:00,2,,5.0,28.0,2,8.0
5790000.0,58.7,2018-08-15T00:00:00,2,,24.0,32.0,8,11.9
3970000.0,32.9,2017-08-09T00:00:00,1,2.77,18.0,14.2,10,9.1
6300000.0,57.0,2016-04-04T00:00:00,2,2.7,5.0,34.2,1,11.0
3500000.0,43.0,2017-12-06T00:00:00,2,2.52,5.0,28.5,1,5.5
5940000.0,98.6,2018-03-19T00:00:00,3,2.55,10.0,52.4,5,14.2
5800000.0,74.0,2017-07-11T00:00:00,3,,12.0,36.0,11,20.0
4550000.0,46.0,2015-09-24T00:00:00,2,,9.0,28.0,9,7.0
2640000.0,35.86,2018-05-11T00:00:00,1,,17.0,14.28,4,8.47
3000000.0,43.3,2019-04-29T00:00:00,1,2.8,9.0,40.7,3,12.3
7400000.0,60.8,2018-02-10T00:00:00,2,2.5,8.0,,7,
3850000.0,50.0,2016-08-31T00:00:00,4,2.5,5.0,36.0,1,5.0
2800000.0,48.0,2017-10-11T00:00:00,1,2.75,5.0,16.0,3,14.0
10000000.0,62.3,2019-05-03T00:00:00,2,,6.0,20.0,3,30.0
8500000.0,84.0,2016-04-01T00:00:00,3,3.15,3.0,58.0,1,10.0
5299000.0,65.0,2017-12-03T00:00:00,3,2.55,12.0,42.4,11,10.3
7650000.0,69.7,2019-04-01T00:00:00,3,2.6,12.0,43.1,5,8.2
2170000.0,49.1,2018-10-05T00:00:00,2,2.55,5.0,28.4,4,7.1
3300000.0,40.34,2018-09-26T00:00:00,1,,27.0,14.7,16,9.4
3450000.0,31.0,2018-11-09T00:00:00,1,2.5,5.0,18.0,4,7.0
3120000.0,36.0,2017-11-29T00:00:00,1,2.7,23.0,15.4,21,8.7
2000000.0,51.5,2017-10-13T00:00:00,3,,3.0,32.0,1,
10800000.0,163.0,2016-05-19T00:00:00,4,,7.0,80.0,7,11.8
4000000.0,53.4,2017-07-25T00:00:00,2,2.7,16.0,27.1,1,10.3
4600000.0,45.0,2018-08-07T00:00:00,1,,17.0,20.0,9,12.0
9610305.0,61.0,2017-08-23T00:00:00,1,,9.0,,5,
4490000.0,50.4,2017-01-20T00:00:00,2,2.6,16.0,26.9,1,7.3
4150000.0,41.0,2017-06-20T00:00:00,1,,16.0,,9,
5450000.0,58.7,2019-04-12T00:00:00,3,2.5,9.0,39.2,7,7.1
5550000.0,47.0,2015-11-19T00:00:00,1,,25.0,21.3,7,
3750000.0,48.0,2015-08-31T00:00:00,2,2.5,9.0,31.0,1,8.5
4500000.0,56.0,2015-10-21T00:00:00,3,2.55,5.0,41.6,5,6.0
8500000.0,65.0,2017-11-26T00:00:00,2,,15.0,34.0,13,10.0
5450000.0,72.0,2017-10-07T00:00:00,3,2.6,9.0,43.0,8,8.0
5300000.0,44.7,2019-04-02T00:00:00,2,2.7,9.0,27.4,6,6.0
8450000.0,87.3,2018-05-14T00:00:00,4,2.9,4.0,57.3,2,12.6
2000000.0,40.6,2019-04-09T00:00:00,1,2.55,5.0,17.4,4,8.3
8090000.0,91.9,2017-06-30T00:00:00,3,,22.0,47.0,20,19.0
5026792.0,76.3,2018-01-01T00:00:00,3,2.6,12.0,45.5,3,12.8
9400000.0,99.1,2016-01-17T00:00:00,2,2.65,4.0,54.7,4,26.0
9000000.0,73.0,2017-08-21T00:00:00,3,2.56,15.0,45.0,14,14.0
600000.0,31.0,2018-02-25T00:00:00,1,,5.0,,4,
4700000.0,37.0,2015-03-24T00:00:00,1,,25.0,16.0,16,10.5
3390000.0,45.0,2017-11-13T00:00:00,1,,19.0,19.0,3,13.5
10450000.0,65.6,2019-03-25T00:00:00,3,2.7,6.0,38.8,5,7.5
4100000.0,41.1,2018-08-28T00:00:00,1,,27.0,16.7,17,13.7
2250000.0,58.0,2017-08-09T00:00:00,2,,5.0,32.0,2,9.0
3290000.0,47.0,2016-01-21T00:00:00,3,2.5,5.0,32.7,3,5.4
2400000.0,61.0,2018-03-21T00:00:00,4,2.5,5.0,48.0,5,8.0
4799000.0,40.0,2018-06-07T00:00:00,1,2.65,16.0,20.0,10,10.0
5200000.0,81.0,2017-01-09T00:00:00,3,,9.0,57.6,6,8.1
4350000.0,46.0,2016-06-15T00:00:00,2,,5.0,30.0,5,5.0
3250000.0,36.0,2017-10-18T00:00:00,1,,20.0,14.5,5,8.5
3300000.0,60.0,2015-03-30T00:00:00,2,2.7,5.0,33.0,5,9.0
2990000.0,32.0,2016-06-27T00:00:00,2,2.5,5.0,18.0,5,7.0
3000000.0,31.1,2017-03-21T00:00:00,1,,5.0,17.7,2,5.5
4499000.0,76.0,2017-05-26T00:00:00,3,,10.0,42.0,2,8.0
2698000.0,31.0,2017-06-02T00:00:00,1,,5.0,17.0,4,6.0
3890000.0,41.0,2019-03-29T00:00:00,1,2.65,10.0,18.0,1,11.0
3800000.0,46.0,2019-04-19T00:00:00,2,2.52,5.0,30.7,1,6.3
1150000.0,20.0,2017-03-04T00:00:00,1,,3.0,16.0,1,
10500000.0,82.6,2018-10-08T00:00:00,3,2.7,21.0,37.0,5,33.0
6200000.0,53.0,2017-09-27T00:00:00,1,3.0,6.0,30.0,1,15.0
2200000.0,66.3,2018-07-18T00:00:00,3,2.6,5.0,42.0,4,
2850000.0,39.0,2016-01-12T00:00:00,1,2.5,9.0,18.0,7,8.5
4600000.0,74.0,2018-02-28T00:00:00,3,,5.0,43.0,5,8.0
6900000.0,59.7,2017-11-10T00:00:00,2,,17.0,32.4,13,13.6
4850000.0,41.0,2017-06-07T00:00:00,1,,25.0,,20,
3190000.0,45.3,2016-10-14T00:00:00,2,2.5,5.0,28.0,1,6.5
4299000.0,34.0,2017-12-06T00:00:00,1,,10.0,14.0,3,10.0
2890000.0,42.0,2017-09-10T00:00:00,2,,3.0,27.0,2,5.5
2750000.0,33.0,2018-11-16T00:00:00,1,,9.0,20.0,1,6.0
5740000.0,70.0,2016-03-21T00:00:00,3,,16.0,44.0,2,8.0
5750000.0,44.5,2017-12-03T00:00:00,1,,25.0,17.0,24,14.3
14990000.0,108.8,2015-04-02T00:00:00,3,2.9,8.0,61.8,2,13.0
3790000.0,36.5,2016-12-15T00:00:00,1,2.65,17.0,16.0,14,11.0
6000000.0,68.0,2017-08-16T00:00:00,3,,6.0,42.6,2,8.4
5200000.0,72.0,2018-08-18T00:00:00,4,2.5,9.0,40.0,2,6.0
3200000.0,35.4,2018-10-30T00:00:00,1,,20.0,14.5,14,10.1
4670000.0,37.8,2019-03-13T00:00:00,1,,,16.9,14,9.5
6850000.0,71.5,2019-03-01T00:00:00,3,,12.0,43.0,3,10.7
3850000.0,40.0,2018-10-09T00:00:00,1,2.6,9.0,18.0,4,12.0
3090000.0,42.0,2018-01-16T00:00:00,2,2.5,5.0,28.0,1,5.0
3800000.0,41.0,2017-10-11T00:00:00,1,,16.0,19.5,3,11.0
2609170.0,35.09,2018-02-01T00:00:00,1,,27.0,,22,
3000000.0,62.0,2017-08-29T00:00:00,3,2.5,9.0,46.0,9,6.0
4550000.0,42.7,2017-10-13T00:00:00,1,2.65,20.0,17.0,12,11.0
6050000.0,68.0,2016-12-28T00:00:00,3,3.2,5.0,41.0,5,11.0
2820000.0,34.0,2015-05-25T00:00:00,1,,6.0,14.0,3,6.0
2250000.0,37.2,2018-11-15T00:00:00,1,,4.0,16.3,2,11.7
9800000.0,147.0,2015-11-25T00:00:00,3,3.0,5.0,84.1,5,17.6
1050000.0,40.0,2017-10-04T00:00:00,2,,2.0,26.0,2,7.0
4800000.0,47.0,2017-07-11T00:00:00,2,2.5,9.0,30.0,2,8.5
6500000.0,88.0,2017-11-10T00:00:00,3,,19.0,46.0,5,10.0
4700284.0,61.9,2018-09-12T00:00:00,1,,19.0,20.19,3,22.72
16000000.0,83.2,2017-09-07T00:00:00,2,,5.0,38.5,3,18.9
2150000.0,36.0,2017-04-25T00:00:00,1,,5.0,17.5,2,8.6
2450000.0,47.7,2017-06-25T00:00:00,2,2.55,2.0,26.5,1,8.6
5500000.0,51.0,2019-03-12T00:00:00,2,2.5,5.0,31.0,5,6.3
2600000.0,32.1,2017-12-12T00:00:00,1,2.6,9.0,15.6,1,8.4
10400000.0,47.0,2018-05-23T00:00:00,2,2.5,5.0,24.0,3,8.0
4500000.0,45.2,2019-04-24T00:00:00,2,2.6,5.0,27.8,3,7.2
5500000.0,43.5,2018-06-15T00:00:00,1,2.78,16.0,22.4,4,10.2
2250000.0,64.8,2018-02-28T00:00:00,3,,9.0,,7,
7100000.0,51.2,2018-08-08T00:00:00,3,,5.0,,4,7.0
5680000.0,71.5,2019-03-15T00:00:00,2,3.45,4.0,33.0,3,16.0
4550000.0,56.0,2017-08-15T00:00:00,2,,9.0,34.3,9,9.9
5100000.0,48.9,2017-10-03T00:00:00,2,2.5,9.0,28.3,8,8.7
2865000.0,35.75,2018-02-28T00:00:00,1,,22.0,16.2,19,9.0
6990000.0,43.0,2018-02-18T00:00:00,1,2.75,16.0,20.0,11,13.0
2950000.0,36.0,2018-08-21T00:00:00,1,,22.0,15.0,6,9.5
3800000.0,66.2,2017-01-09T00:00:00,3,2.5,7.0,39.9,7,7.0
2800000.0,32.6,2017-10-09T00:00:00,1,2.5,9.0,18.0,3,6.3
6450000.0,69.0,2017-07-06T00:00:00,3,2.5,16.0,42.0,10,8.0
13300000.0,120.0,2018-03-19T00:00:00,5,3.0,6.0,81.0,5,11.0
4150000.0,50.0,2017-05-12T00:00:00,2,,9.0,30.0,9,7.0
6990000.0,65.5,2017-09-27T00:00:00,2,2.75,24.0,37.5,8,11.0
3500000.0,42.9,2016-06-12T00:00:00,2,,9.0,24.0,1,8.0
12900000.0,56.0,2016-04-18T00:00:00,1,3.0,5.0,28.0,2,9.0
3480000.0,73.0,2018-09-03T00:00:00,3,,5.0,48.0,5,8.5
3700000.0,30.1,2019-04-17T00:00:00,1,2.5,9.0,15.4,4,8.2
8900000.0,60.0,2017-05-29T00:00:00,2,3.0,3.0,29.0,3,13.0
2800000.0,28.0,2016-05-04T00:00:00,1,,26.0,19.0,6,
5250000.0,49.0,2018-01-15T00:00:00,2,2.7,9.0,29.1,5,7.4
3350000.0,30.0,2017-04-11T00:00:00,1,,9.0,15.3,7,7.0
3025000.0,59.3,2018-03-25T00:00:00,2,2.8,3.0,35.0,1,11.5
3429000.0,43.3,2018-02-28T00:00:00,1,2.75,9.0,18.7,1,10.4
10800000.0,62.0,2016-02-25T00:00:00,2,3.0,7.0,39.7,1,8.5
3550000.0,39.0,2018-01-05T00:00:00,1,,20.0,18.0,10,14.0
5350000.0,32.0,2016-04-20T00:00:00,1,,14.0,16.0,10,2.0
3200000.0,45.0,2017-04-17T00:00:00,2,,5.0,28.4,1,6.0
2500000.0,26.0,2017-11-10T00:00:00,0,,8.0,14.0,6,
4000000.0,50.4,2017-08-25T00:00:00,2,,9.0,30.0,2,7.0
4900000.0,48.0,2017-06-01T00:00:00,1,2.85,5.0,20.1,2,11.1
3550000.0,31.0,2017-08-17T00:00:00,1,2.5,9.0,16.0,8,8.0
4550000.0,40.7,2018-12-07T00:00:00,1,2.64,16.0,16.3,14,11.7
4570000.0,58.2,2017-10-15T00:00:00,3,2.5,5.0,39.1,2,5.6
3400000.0,38.1,2018-07-01T00:00:00,1,,19.0,18.4,19,9.3
6030000.0,67.1,2017-05-19T00:00:00,3,2.8,11.0,44.3,10,9.0
3500000.0,39.0,2017-06-21T00:00:00,1,,5.0,17.1,2,10.7
4300000.0,45.0,2019-04-10T00:00:00,2,2.5,5.0,31.0,1,6.0
4150000.0,57.0,2017-09-10T00:00:00,3,,9.0,39.0,1,7.0
10500000.0,70.0,2017-08-03T00:00:00,2,3.03,7.0,50.0,3,32.1
9400000.0,83.0,2018-10-29T00:00:00,3,,4.0,43.0,4,8.5
7350000.0,51.66,2017-08-17T00:00:00,1,,20.0,14.1,10,19.5
3400000.0,44.9,2019-02-16T00:00:00,1,2.6,9.0,25.7,1,10.1
5200000.0,53.0,2018-09-04T00:00:00,2,2.6,12.0,34.0,6,9.0
2200000.0,26.0,2017-10-24T00:00:00,0,,21.0,12.0,21,
5990000.0,62.0,2018-11-12T00:00:00,2,2.7,13.0,32.0,9,14.0
6000000.0,59.0,2017-09-27T00:00:00,2,,18.0,35.3,17,10.1
3100000.0,32.0,2018-08-23T00:00:00,1,2.6,5.0,17.0,1,6.0
8200000.0,47.1,2014-12-09T00:00:00,1,3.0,8.0,19.0,8,11.9
5400000.0,50.0,2018-11-15T00:00:00,1,3.0,4.0,26.4,1,10.0
2700000.0,35.0,2017-10-13T00:00:00,1,,15.0,19.0,13,7.5
4400000.0,45.5,2015-10-19T00:00:00,2,2.56,5.0,,3,
16000000.0,124.6,2017-11-23T00:00:00,3,,12.0,72.0,3,18.4
9900000.0,105.2,2016-06-27T00:00:00,4,,15.0,63.9,5,13.3
6500000.0,67.7,2016-01-30T00:00:00,3,2.5,9.0,44.3,5,7.1
2690000.0,25.48,2017-09-15T00:00:00,1,2.75,21.0,17.19,11,
3750000.0,34.2,2016-06-28T00:00:00,1,2.58,9.0,15.4,9,8.6
3300000.0,41.4,2018-03-28T00:00:00,2,2.5,5.0,27.5,2,4.8
5000000.0,51.3,2016-07-31T00:00:00,2,,12.0,,1,
4800000.0,46.1,2018-09-15T00:00:00,2,2.5,9.0,28.7,8,7.1
4600000.0,40.0,2017-01-19T00:00:00,1,,12.0,20.0,8,10.3
9684619.0,85.5,2017-10-03T00:00:00,3,2.7,10.0,45.3,4,15.1
3100000.0,61.6,2017-10-21T00:00:00,3,3.0,5.0,44.1,3,6.3
3134850.0,33.31,2019-04-22T00:00:00,1,2.6,12.0,15.11,12,9.52
4250000.0,42.0,2018-07-15T00:00:00,2,2.5,8.0,28.0,3,7.5
3350000.0,33.3,2018-03-02T00:00:00,1,2.55,9.0,17.4,5,8.5
6700000.0,64.9,2015-11-30T00:00:00,3,2.5,9.0,43.6,6,7.2
4700000.0,57.0,2017-10-07T00:00:00,3,,12.0,22.0,2,20.0
12160000.0,106.0,2019-02-27T00:00:00,3,2.65,14.0,57.0,11,14.0
4000000.0,31.0,2019-04-23T00:00:00,1,,7.0,,4,
4776000.0,79.6,2018-10-29T00:00:00,2,2.8,9.0,43.2,9,15.8
2391000.0,39.9,2018-08-02T00:00:00,1,,25.0,18.6,18,9.7
9200000.0,75.0,2019-02-22T00:00:00,2,2.7,36.0,40.0,29,12.0
2980000.0,40.0,2018-03-02T00:00:00,1,2.7,6.0,,6,
3250000.0,54.0,2019-03-26T00:00:00,2,2.65,5.0,28.4,5,8.4
2650000.0,54.7,2016-02-01T00:00:00,3,2.58,4.0,40.5,1,4.9
4750000.0,50.0,2015-06-24T00:00:00,3,,5.0,28.0,4,8.0
5400000.0,61.6,2018-01-11T00:00:00,2,3.05,4.0,32.8,1,8.4
4750000.0,59.1,2016-05-05T00:00:00,3,2.5,9.0,39.7,2,6.8
5900000.0,57.7,2017-11-01T00:00:00,2,2.75,7.0,29.0,7,10.9
14000000.0,320.0,2017-09-27T00:00:00,6,,3.0,190.0,3,28.0
7850000.0,100.0,2017-06-08T00:00:00,3,2.55,16.0,55.0,5,17.0
9800000.0,105.3,2018-04-11T00:00:00,4,3.0,4.0,69.0,1,8.0
1850000.0,31.4,2016-09-14T00:00:00,1,2.55,5.0,18.0,5,6.0
3000000.0,35.0,2017-07-25T00:00:00,1,,9.0,18.0,9,9.0
4250000.0,60.7,2017-12-15T00:00:00,3,2.7,9.0,39.0,7,6.0
4550000.0,59.3,2017-04-14T00:00:00,3,2.55,9.0,40.0,6,7.5
10200000.0,114.8,2018-07-19T00:00:00,3,3.25,5.0,72.0,5,11.5
4800000.0,43.5,2018-06-23T00:00:00,2,2.5,9.0,26.9,1,8.1
2980000.0,73.05,2017-02-13T00:00:00,2,2.8,11.0,37.7,5,11.11
3550000.0,31.0,2018-01-04T00:00:00,1,,5.0,18.0,5,10.0
11990000.0,120.0,2017-06-12T00:00:00,3,2.95,4.0,58.0,4,14.8
5850000.0,70.0,2017-08-16T00:00:00,3,,23.0,37.0,5,9.2
4800000.0,45.0,2018-02-01T00:00:00,1,,16.0,18.3,3,10.5
2960431.0,35.4,2015-03-06T00:00:00,1,2.7,25.0,16.1,25,10.7
750000.0,45.0,2018-05-31T00:00:00,2,2.5,5.0,30.0,1,7.0
6400000.0,44.0,2017-06-27T00:00:00,2,2.55,5.0,,1,
2900000.0,52.0,2017-09-28T00:00:00,2,2.8,5.0,29.0,4,8.0
4590000.0,59.0,2017-09-05T00:00:00,3,2.5,9.0,42.0,2,5.0
3000000.0,33.0,2017-04-29T00:00:00,1,,9.0,18.0,9,6.3
8000000.0,110.0,2016-07-28T00:00:00,4,,17.0,66.0,1,13.0
630000.0,30.0,2019-01-02T00:00:00,1,2.5,5.0,17.0,5,6.0
1950000.0,36.0,2017-10-13T00:00:00,1,2.8,2.0,17.0,1,8.0
5300000.0,51.0,2018-09-12T00:00:00,2,2.5,14.0,30.2,2,7.6
10499000.0,91.4,2018-10-04T00:00:00,3,2.6,16.0,49.0,4,12.0
8200000.0,60.0,2017-07-07T00:00:00,2,,16.0,32.0,3,9.0
4500000.0,34.5,2018-08-02T00:00:00,1,,25.0,,7,
1200000.0,59.0,2016-01-22T00:00:00,3,,2.0,42.0,1,7.0
4500000.0,42.0,2018-03-04T00:00:00,2,2.56,5.0,27.4,3,5.9
4300000.0,42.0,2017-05-22T00:00:00,2,,5.0,28.2,5,5.0
6812033.0,60.4,2018-07-24T00:00:00,2,3.0,4.0,,2,10.44
1250000.0,37.4,2017-06-13T00:00:00,1,2.75,3.0,18.9,2,10.0
8200000.0,83.6,2018-05-11T00:00:00,3,3.1,5.0,47.0,5,13.0
3675000.0,37.3,2018-03-06T00:00:00,1,2.5,16.0,17.9,14,6.5
4700000.0,34.7,2018-10-30T00:00:00,1,2.5,16.0,17.4,2,10.4
6968000.0,69.0,2017-04-26T00:00:00,3,,9.0,43.8,3,9.0
3900000.0,54.7,2018-09-30T00:00:00,2,2.56,9.0,,5,
5700000.0,57.0,2017-07-27T00:00:00,3,,9.0,42.0,9,7.0
3700000.0,45.6,2018-06-25T00:00:00,2,2.4,9.0,29.0,1,7.1
4500000.0,41.0,2019-03-14T00:00:00,2,2.5,5.0,28.0,2,7.0
4090000.0,52.2,2019-04-04T00:00:00,2,2.5,9.0,29.0,1,7.1
10300000.0,80.5,2018-02-01T00:00:00,3,4.2,5.0,37.0,5,34.0
3128418.0,34.53,2018-10-01T00:00:00,1,,,11.0,13,
9150000.0,60.0,2018-07-23T00:00:00,2,2.85,6.0,32.4,2,10.0
8100000.0,47.4,2018-07-10T00:00:00,1,3.0,4.0,26.0,3,13.0
14000000.0,170.0,2019-02-21T00:00:00,6,,6.0,117.0,4,19.0
4990000.0,65.8,2018-07-22T00:00:00,2,,9.0,36.0,6,11.3
3450000.0,58.0,2016-03-21T00:00:00,2,,9.0,32.0,7,9.0
7490000.0,80.0,2015-03-11T00:00:00,3,,10.0,50.0,9,11.0
3050000.0,44.1,2019-01-08T00:00:00,1,,17.0,18.3,10,10.4
5600000.0,60.3,2019-04-19T00:00:00,3,2.53,9.0,43.2,8,6.3
3340000.0,31.1,2019-01-24T00:00:00,1,2.5,5.0,17.1,5,5.5
3300000.0,33.0,2018-08-10T00:00:00,1,2.65,12.0,17.5,11,7.0
2950000.0,39.2,2017-06-12T00:00:00,1,2.75,17.0,15.7,14,13.4
4300000.0,37.1,2018-02-12T00:00:00,1,,13.0,19.0,2,10.7
17300000.0,152.0,2018-07-04T00:00:00,5,3.63,4.0,98.0,3,27.0
4000000.0,63.0,2017-05-02T00:00:00,2,,17.0,33.0,8,14.0
3200000.0,33.0,2017-02-02T00:00:00,1,,25.0,15.0,18,11.0
4750000.0,64.2,2018-02-13T00:00:00,3,2.5,10.0,39.8,2,8.5
8000000.0,59.0,2018-11-20T00:00:00,1,2.74,21.0,20.0,18,17.4
3350000.0,30.2,2017-12-26T00:00:00,1,2.5,9.0,16.5,5,8.0
8000000.0,100.0,2018-07-09T00:00:00,4,2.7,7.0,53.9,1,28.1
11900000.0,107.2,2017-08-09T00:00:00,3,3.2,5.0,55.3,4,22.3
3550000.0,42.3,2017-05-15T00:00:00,2,,5.0,37.7,3,5.4
29990000.0,125.0,2018-10-15T00:00:00,4,3.0,10.0,,6,
2800000.0,36.7,2017-04-01T00:00:00,1,2.57,9.0,17.8,5,8.4
29000000.0,162.9,2018-08-25T00:00:00,4,3.11,8.0,114.7,7,17.8
1960000.0,32.0,2015-02-12T00:00:00,1,2.5,9.0,17.5,3,6.5
4350000.0,39.1,2018-06-30T00:00:00,1,2.6,16.0,16.0,7,11.0
3150000.0,29.2,2017-04-17T00:00:00,1,2.7,16.0,15.2,12,6.0
2900000.0,27.3,2017-11-22T00:00:00,0,2.8,8.0,20.0,5,
4900000.0,42.5,2018-07-25T00:00:00,2,2.5,5.0,27.1,3,21.9
1250000.0,30.2,2018-07-28T00:00:00,1,2.65,5.0,17.3,4,5.4
4498000.0,70.4,2018-09-20T00:00:00,3,2.62,3.0,48.4,1,9.2
4100000.0,42.2,2018-02-17T00:00:00,2,2.65,5.0,,3,
2998000.0,40.0,2016-10-12T00:00:00,1,2.8,20.0,18.5,18,13.0
3600000.0,29.0,2019-04-15T00:00:00,1,2.55,9.0,15.15,5,6.6
4500000.0,48.3,2017-09-22T00:00:00,1,2.7,13.0,23.0,7,10.0
